# RELEASE GROUPS    STARTING LENGTH    NUMBER INTERVALS    INTERVAL LENGTH
        54            2                54                2
#
#
# TAG RECOVERIES
#    1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54
     8  28   4  15  35 131  19  80 119  82  20 143 176 111 301 177 197 103  15   0 129  40 118  71 119 110 123 136  94 142 149 105 113 127  65  25  65  68   3   0   2   0  74   4  24 150   0  55  74   5   4  75   0   0
#
#
#---------------------------------
#   1 - RELEASE REGION    YEAR    MONTH
        46             9         1990             11           10
        46             9         1991              2            3
        46             9         1991              5            3
        46             9         1992             11            1
        46            10         1991              2            1
        46            11         1991              5            1
        48             5         1990             11            2
        48             8         1991              2            1
        48             9         1990             11            4
        48             9         1991              2            2
        48             9         1991              5            3
        48             9         1991              8            2
        48            10         1990              8            1
        48            16         1991             11            1
        50             5         1990             11            5
        50             5         1991              2            3
        50             8         1991              5            1
        50             8         1991             11            1
        50             9         1990              8            2
        50             9         1990             11            9
        50             9         1991              5            6
        50             9         1991              8            1
        50            10         1990              8            1
        50            16         1992              5            1
        50            16         1992              8            1
        52             1         1991              5            1
        52             5         1990             11           10
        52             5         1991              2            4
        52             5         1991              5            1
        52             9         1990              8            1
        52             9         1990             11            6
        52             9         1991              2            2
        52             9         1991              5            1
        52             9         1991              8            2
        52             9         1993              2            1
        52            11         1990              8            1
        52            11         1990             11            1
        52            11         1991              5            1
        52            15         1992              8            1
        52            16         1990             11            1
        52            16         1993              2            1
        54             5         1990             11            3
        54             5         1991              2            1
        54             9         1990             11           13
        54             9         1991              2            1
        54             9         1991              5            2
        54            16         1991              5            1
        56             5         1990             11            1
        56             9         1990              8            1
        56             9         1990             11            1
        56            13         1990             11            1
        58             5         1990             11            1
        58             5         1991              2            1
#
#
#---------------------------------
#  15 - RELEASE REGION    YEAR    MONTH
             2         1991        2
0 0 0 0 0 0 0 0 0 0 6 10 59 100 172 663 1191 797 674 485 361 628 1178 1549 2162 960 618 580 396 259 109 159 107 36 7 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#
#
# LENGTH RELEASE    FISHERY    RECAP YEAR    RECAP MONTH    NUMBER
        28            11         1991              2            1
        28            11         1991             11            1
        30            11         1991              2            7
        30            11         1991              5            3
        30            11         1991             11            2
        32             9         1991              5            1
        32            11         1991              2           41
        32            11         1991              5            2
        32            11         1991              8            3
        32            11         1991             11            4
        32            11         1992              5            1
        34             3         1991              8            1
        34             8         1991              2            1
        34             9         1991              2            1
        34             9         1991              5            3
        34             9         1991              8            2
        34             9         1991             11            2
        34             9         1992              2            1
        34            11         1991              2          147
        34            11         1991              5           21
        34            11         1991              8            1
        34            11         1991             11            6
        34            11         1992              5            1
        36             8         1991              5            1
        36             9         1991              5            1
        36             9         1991              8            1
        36             9         1992             11            1
        36            11         1991              2          108
        36            11         1991              5           15
        36            11         1991              8            2
        36            11         1991             11            6
        36            11         1992              2            2
        36            11         1992              8            1
        38             9         1991              5            3
        38             9         1991              8            4
        38             9         1991             11            1
        38             9         1992              2            1
        38             9         1992              5            2
        38            11         1991              2           53
        38            11         1991              5           19
        38            11         1991              8            6
        38            11         1991             11           12
        38            11         1992              2            4
        38            11         1992              8            2
        38            11         1993              2            1
        38            16         1992              2            1
        40             3         1991              8            1
        40             7         1992              8            1
        40             8         1991              2            2
        40             8         1991             11            1
        40             8         1992              2            1
        40             9         1991              2            3
        40             9         1991              5            9
        40             9         1991              8            3
        40             9         1991             11            6
        40            11         1991              2           20
        40            11         1991              5            8
        40            11         1991              8            2
        40            11         1991             11            5
        40            16         1992              5            1
        42             8         1991              2            3
        42             8         1991              8            2
        42             8         1991             11            1
        42             9         1991              2            6
        42             9         1991              5           11
        42             9         1991              8            7
        42             9         1991             11            4
        42            11         1991              2            9
        42            11         1991              5            6
        42            11         1991              8            2
        42            11         1991             11            2
        42            11         1992              8            1
        42            16         1991              8            2
        44             7         1991              5            1
        44             7         1991              8            1
        44             7         1991             11            1
        44             7         1992              8            2
        44             8         1991              2           13
        44             8         1991              5            5
        44             8         1991              8            2
        44             8         1991             11            3
        44             8         1992              2            6
        44             9         1991              2           14
        44             9         1991              5           26
        44             9         1991              8            6
        44             9         1991             11            4
        44             9         1992              2            2
        44             9         1992              8            1
        44             9         1993              2            1
        44            11         1991              2            9
        44            11         1991              5            4
        44            11         1991             11            1
        44            16         1991              5            3
        44            16         1991              8            2
        44            16         1991             11            1
        44            16         1993              8            1
        46             7         1991              5            1
        46             7         1991              8            2
        46             7         1991             11            7
        46             7         1992              2            2
        46             7         1992              5            3
        46             7         1992              8            1
        46             8         1991              2           59
        46             8         1991              5           11
        46             8         1991              8            4
        46             8         1991             11            6
        46             8         1992              2            3
        46             9         1991              2           22
        46             9         1991              5           36
        46             9         1991              8           16
        46             9         1991             11           12
        46             9         1992              2            3
        46             9         1992              5            3
        46             9         1992              8            4
        46             9         1992             11            1
        46             9         1993              5            1
        46            11         1991              2           14
        46            11         1991              5           13
        46            11         1991              8            4
        46            11         1991             11            3
        46            16         1991              5            2
        46            16         1991             11            1
        46            16         1992              2            1
        46            16         1992              5            1
        46            16         1992              8            1
        46            16         1993              5            1
        46            16         1993              8            1
        48             7         1991              5            6
        48             7         1991              8            7
        48             7         1991             11           13
        48             7         1992              2            5
        48             7         1992              5            1
        48             7         1992              8            2
        48             7         1992             11            1
        48             7         1993             11            1
        48             8         1991              2          184
        48             8         1991              5           16
        48             8         1991              8            6
        48             8         1991             11            4
        48             8         1992              2            1
        48             8         1992              5            1
        48             8         1992              8            3
        48             9         1991              2          103
        48             9         1991              5           54
        48             9         1991              8           16
        48             9         1991             11           18
        48             9         1992              2           12
        48             9         1992              5            4
        48             9         1992              8            6
        48             9         1992             11            4
        48            11         1991              2           10
        48            11         1991              5           11
        48            11         1991              8            2
        48            11         1991             11            5
        48            11         1992              8            1
        48            15         1992              2            1
        48            16         1991              5            3
        48            16         1991              8            2
        48            16         1992              5            1
        48            16         1992              8            1
        50             7         1991              2            1
        50             7         1991              5            6
        50             7         1991              8           12
        50             7         1991             11           12
        50             7         1992              2            4
        50             7         1992              5            2
        50             7         1992              8            1
        50             7         1992             11            1
        50             7         1993             11            2
        50             8         1991              2          210
        50             8         1991              5           23
        50             8         1991              8           10
        50             8         1991             11           12
        50             8         1992              2            6
        50             8         1992              5            1
        50             8         1992              8            4
        50             8         1992             11            1
        50             8         1993              2            1
        50             9         1991              2           77
        50             9         1991              5           68
        50             9         1991              8           11
        50             9         1991             11           19
        50             9         1992              2           12
        50             9         1992              5            5
        50             9         1992              8           12
        50             9         1992             11            1
        50             9         1993              2            2
        50            11         1991              2           11
        50            11         1991              5           22
        50            11         1991              8            9
        50            11         1991             11            3
        50            11         1992              5            1
        50            16         1991              5            1
        50            16         1991              8            1
        50            16         1992              5            1
        50            16         1992              8            1
        50            16         1992             11            1
        50            16         1993              8            1
        52             7         1991              5            1
        52             7         1991             11            8
        52             7         1992              5            2
        52             7         1992             11            1
        52             8         1991              2           37
        52             8         1991              5           14
        52             8         1991              8            2
        52             8         1991             11            3
        52             8         1992              2            3
        52             9         1991              2           29
        52             9         1991              5           39
        52             9         1991              8           12
        52             9         1991             11           13
        52             9         1992              2            1
        52             9         1992              5            1
        52             9         1992              8            3
        52            11         1991              2            8
        52            11         1991              5           13
        52            11         1991              8            6
        52            11         1991             11            2
        52            16         1991              5            2
        52            16         1991              8            1
        52            16         1992              2            1
        52            16         1992              5            2
        54             7         1991              5            1
        54             7         1991              8            1
        54             7         1991             11            1
        54             8         1991              2           12
        54             8         1991              5            2
        54             8         1991              8            2
        54             9         1991              2           14
        54             9         1991              5           25
        54             9         1991              8            3
        54             9         1991             11            2
        54             9         1992              5            1
        54             9         1992              8            1
        54            11         1991              2            3
        54            11         1991              5            5
        54            11         1991              8            4
        54            15         1992              8            1
        54            16         1991              8            4
        54            16         1992              2            1
        56             7         1991              8            2
        56             8         1991              2            5
        56             8         1991              5            1
        56             8         1991              8            2
        56             9         1991              2           14
        56             9         1991              5           24
        56             9         1991              8            5
        56             9         1992              5            1
        56             9         1992             11            1
        56            11         1991              2            4
        56            11         1991              5           17
        56            11         1991              8            3
        56            13         1991             11            1
        56            16         1991              5            3
        56            16         1991              8            1
        56            16         1993              2            1
        58             7         1991              5            1
        58             8         1991              2            7
        58             9         1991              2            9
        58             9         1991              5           10
        58             9         1991              8            1
        58             9         1991             11            3
        58             9         1992              5            1
        58             9         1992              8            1
        58            11         1991              2            6
        58            11         1991              5            6
        58            11         1991              8            2
        58            13         1992              5            1
        58            15         1993              2            1
        58            16         1991              8            1
        60             7         1991              5            1
        60             8         1991              2            7
        60             8         1991             11            1
        60             9         1991              2            6
        60             9         1991              5            4
        60             9         1991              8            1
        60             9         1991             11            1
        60             9         1993              5            1
        60            11         1991              2            1
        60            11         1991              5            2
        60            16         1991              8            1
        62             8         1991              2            2
        62             8         1991              8            1
        62             9         1991              2            1
        62             9         1991              5            1
        62            11         1991              2            1
        62            11         1991              5            1
        64             8         1991              2            8
        64             8         1991              5            1
        64             8         1991             11            1
        64             9         1991              2            2
        64             9         1991             11            1
        64            11         1991              2            8
        64            11         1991              5            1
        66             8         1991              5            2
        66             9         1991              2            1
        66            11         1991              2            6
        66            11         1991              5            1
        68            11         1991              2            2
        68            11         1991              5            2
        68            11         1991             11            1
#
#
#---------------------------------
#  16 - RELEASE REGION    YEAR    MONTH
             2         1991        5
0 0 0 0 0 0 0 0 0 0 0 5 11 19 42 320 410 903 1264 937 419 706 1018 999 1223 539 308 384 267 108 31 18 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#
#
# LENGTH RELEASE    FISHERY    RECAP YEAR    RECAP MONTH    NUMBER
        32             9         1991              5            2
        32             9         1991             11            2
        32            11         1991             11            2
        34             9         1991              5            1
        34             9         1991              8            1
        34             9         1991             11            1
        34             9         1992              5            1
        34            10         1991              5            2
        34            11         1991              8            1
        34            11         1991             11            1
        36             8         1991              5            1
        36             8         1991              8            3
        36             8         1992              8            1
        36             9         1991              5            4
        36             9         1991              8           13
        36             9         1991             11            7
        36             9         1992              2            2
        36             9         1992              5            2
        36             9         1992              8            2
        36            10         1991              5            4
        36            10         1991              8            1
        36            10         1991             11            1
        36            10         1992              5            1
        36            10         1992              8            1
        36            11         1991              5            1
        36            11         1991              8            1
        36            15         1992              2            1
        38             8         1991              8            2
        38             9         1991              5            9
        38             9         1991              8           23
        38             9         1991             11           15
        38             9         1992              2            2
        38             9         1992             11            1
        38            10         1991              5            2
        38            10         1991              8            1
        38            10         1992              8            1
        38            10         1992             11            1
        38            10         1993              2            1
        38            11         1991              8            2
        38            11         1991             11            1
        38            16         1991              8            1
        40             8         1991              8            2
        40             8         1991             11            1
        40             8         1992              5            1
        40             9         1991              5           19
        40             9         1991              8           25
        40             9         1991             11           17
        40             9         1992              2            1
        40             9         1992              5            1
        40             9         1992              8            2
        40            10         1991              5            2
        40            11         1991              5            2
        40            11         1991              8            2
        40            15         1992              2            1
        40            16         1991              8            1
        40            16         1991             11            1
        40            16         1993             11            1
        42             9         1991              5           13
        42             9         1991              8           13
        42             9         1991             11            4
        42            10         1991              5            1
        42            11         1991              8            4
        44             8         1991              5            2
        44             9         1991              5            9
        44             9         1991              8           20
        44             9         1991             11           13
        44             9         1992              2            3
        44             9         1992              5            2
        44             9         1992             11            1
        44            10         1991             11            1
        44            16         1991              5            1
        44            16         1992              8            1
        44            16         1992             11            2
        46             3         1991              8            1
        46             8         1991              5            1
        46             8         1991              8            2
        46             9         1991              5           10
        46             9         1991              8           31
        46             9         1991             11           26
        46             9         1992              2            6
        46             9         1992              5            2
        46             9         1992              8            1
        46             9         1993              2            1
        46            10         1991              5            2
        46            11         1991              5            2
        46            11         1991              8            1
        46            15         1992              2            1
        46            15         1992             11            1
        46            16         1991             11            1
        46            16         1992              5            3
        46            16         1992             11            1
        48             3         1991             11            1
        48             7         1991             11            1
        48             8         1991              8            4
        48             8         1992              8            2
        48             8         1992             11            1
        48             9         1991              5            5
        48             9         1991              8           42
        48             9         1991             11           27
        48             9         1992              2            3
        48             9         1992              8            1
        48             9         1992             11            1
        48            11         1991              8            2
        48            11         1991             11            1
        48            16         1991              8            1
        48            16         1992              5            2
        48            16         1992             11            1
        50             3         1991              8            1
        50             8         1991              8            4
        50             8         1991             11            1
        50             9         1991              5           27
        50             9         1991              8           53
        50             9         1991             11           21
        50             9         1992              2            2
        50             9         1992              5            2
        50             9         1992              8            3
        50             9         1992             11            5
        50            10         1991              5            2
        50            10         1992             11            1
        50            11         1991              5            2
        50            11         1991              8            2
        50            13         1992              5            1
        50            16         1991              5            1
        50            16         1991              8            4
        50            16         1991             11            1
        50            16         1992              2            2
        50            16         1992              5            4
        50            16         1992              8            3
        50            16         1992             11            3
        50            16         1993              8            1
        52             8         1991             11            1
        52             9         1991              5           17
        52             9         1991              8           21
        52             9         1991             11            7
        52             9         1992              2            2
        52             9         1992              5            1
        52            10         1991              8            1
        52            10         1992              2            1
        52            10         1992              8            1
        52            15         1992             11            1
        52            16         1991              8            1
        52            16         1991             11            1
        52            16         1992             11            1
        54             8         1991              8            2
        54             9         1991              5            8
        54             9         1991              8            6
        54             9         1991             11            3
        54             9         1992              2            1
        54             9         1992              5            1
        54             9         1992              8            3
        54            10         1991              5            1
        54            11         1991              8            1
        54            15         1992              2            1
        54            16         1992              8            1
        54            16         1992             11            1
        56             5         1992              2            1
        56             8         1991              8            1
        56             8         1991             11            1
        56             8         1993              5            1
        56             9         1991              5            9
        56             9         1991              8           11
        56             9         1991             11            2
        56             9         1992              2            3
        56             9         1992             11            2
        56            13         1991             11            1
        58             8         1991              8            1
        58             9         1991              5           10
        58             9         1991              8            4
        58             9         1991             11            1
        58             9         1992              5            1
        58             9         1992              8            1
        58            10         1992             11            1
        58            16         1991              5            1
        58            16         1992              8            1
        60             9         1991              5            3
        60             9         1991              8            2
        60             9         1992              8            1
#
#
#---------------------------------
#  17 - RELEASE REGION    YEAR    MONTH
             2         1991        8
0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 9 15 44 226 286 216 184 229 563 1128 739 730 755 561 624 200 44 78 230 226 34 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#
#
# LENGTH RELEASE    FISHERY    RECAP YEAR    RECAP MONTH    NUMBER
        32             9         1991              8            1
        36             9         1991              8            2
        38             9         1991              8            5
        38             9         1991             11            4
        38             9         1992              8            1
        38             9         1992             11            1
        38            15         1991             11            1
        38            16         1991             11            1
        38            16         1992             11            1
        40             9         1991              8           18
        40             9         1991             11            2
        40             9         1992              5            1
        40             9         1992              8            1
        40             9         1992             11            2
        40            15         1992             11            1
        40            16         1991             11            1
        40            16         1992              2            1
        40            16         1992              5            2
        40            16         1992              8            1
        42             7         1991             11            1
        42             7         1992              2            1
        42             8         1992              8            2
        42             9         1991              8            8
        42             9         1991             11            1
        42             9         1992              8            2
        42            13         1991             11            1
        42            15         1992              5            1
        42            15         1992             11            1
        42            15         1993              2            1
        42            16         1992              5            4
        42            16         1992              8            2
        44             7         1991             11            2
        44             8         1993              2            1
        44             9         1991              8           13
        44             9         1991             11            2
        44             9         1992              2            1
        44             9         1992              5            1
        44             9         1992              8            4
        44            16         1992              2            1
        44            16         1992              5            1
        44            16         1992              8            1
        46             7         1991             11            6
        46             7         1992              2            1
        46             7         1992              5            1
        46             7         1992              8            1
        46             8         1992              8            1
        46             9         1991              8            6
        46             9         1991             11           16
        46             9         1992              2            2
        46             9         1992              5            1
        46             9         1992             11            1
        46            16         1991             11            3
        46            16         1992              5            1
        46            16         1992             11            2
        48             5         1991             11            1
        48             7         1991             11           16
        48             7         1992              2            4
        48             7         1992              5            4
        48             7         1992              8            3
        48             7         1992             11            5
        48             7         1993             11            2
        48             9         1991              8           18
        48             9         1991             11           66
        48             9         1992              2            6
        48             9         1992              5            1
        48             9         1992              8            3
        48             9         1992             11            3
        48            15         1992              8            1
        48            16         1991              8            2
        48            16         1991             11            1
        48            16         1992              5            1
        50             7         1991              8            1
        50             7         1991             11           34
        50             7         1992              2            9
        50             7         1992              5            7
        50             7         1992             11            5
        50             7         1993              5            1
        50             8         1991             11            1
        50             8         1992              2            1
        50             9         1991              8           46
        50             9         1991             11          109
        50             9         1992              2           13
        50             9         1992              5            6
        50             9         1992              8            6
        50             9         1992             11            5
        50             9         1993             11            2
        50            13         1991             11            1
        50            15         1992              2            1
        50            15         1992             11            1
        50            15         1993              2            2
        50            16         1991              8            5
        50            16         1991             11            2
        50            16         1992              2            1
        50            16         1992              5            6
        50            16         1992              8            1
        50            16         1992             11            1
        50            16         1993              2            1
        52             7         1991             11           23
        52             7         1992              2            2
        52             7         1992              5            5
        52             7         1992              8            2
        52             7         1992             11            2
        52             8         1991             11            1
        52             8         1992              5            1
        52             9         1991              8           31
        52             9         1991             11           53
        52             9         1992              2            7
        52             9         1992              5            2
        52             9         1992              8            6
        52             9         1992             11            1
        52            13         1991             11            1
        52            16         1991              8            1
        52            16         1991             11            2
        52            16         1992              2            2
        52            16         1992              5            1
        52            16         1992              8            4
        52            16         1992             11            1
        52            16         1993              5            1
        52            16         1993              8            1
        54             7         1991             11           12
        54             7         1992              2            3
        54             7         1992              5            2
        54             7         1992              8            1
        54             7         1992             11            1
        54             7         1993              2            1
        54             8         1992             11            1
        54             9         1991              8           40
        54             9         1991             11           25
        54             9         1992              2            5
        54             9         1992              5            2
        54             9         1992              8            2
        54            13         1991             11            1
        54            15         1992              5            1
        54            15         1993              2            1
        54            16         1991              8            1
        54            16         1992              2            3
